13;ALPISTE PACHA 500G;PACHA;26;UN;6.78
15;PAINCO PACHA 500G;PACHA;14;UN;2.19
17;CEVADA CORSETTI 500G @;COTACAO;21;UN;6.98
29;MILHO PIPOCA PACHA 500G;PACHA;74;UN;2.89
31;TRIGO P/ QUIBE PACHA 500G V;PACHA;19;UN;2.58
39;FARINHA DE ROSCA PACHA 500G;PACHA;50;UN;2.99
46;COLORIFICO INCOREG SACOLA 150G;INCOREG;177;UN;2.29
47;COLORIFICO INCOREG SACOLA 300G;INCOREG;121;UN;4.58
48;COLORIFICO INCOREG SACOLA 500G;INCOREG;103;UN;6.95
49;CONDIMENTO INCOREG PIMENTA DO REINO 1;INCOREG;13;UN;7.98
50;SAL GROSSO CHURRASCO INCOREG TEMPER;INCOREG;39;UN;2.58
51;TEMPERO INCOREG COMPLETO VERDE 500G S;INCOREG;5;UN;2.58
54;TEMPERO INCOREG SAL E ALHO 500G SACOLA;INCOREG;15;UN;2.58
55;SAL GROSSO CHURRASCO INCOREG 500G;INCOREG;128;UN;2.45
58;BICARBONATO DE SODIO INCOREG 500G;INCOREG;22;UN;5.98
63;COLORIFICO INCOREG SACOLA 1K;INCOREG;58;UN;11.58
64;BICARBONATO DE SODIO INCOREG 80G CAIXIN;INCOREG;59;UN;1.79
67;CONDIMENTO INCOREG ACAFRAO 15G;INCOREG;60;UN;0.95
68;CONDIMENTO INCOREG CAMOMILA 3G;INCOREG;5;UN;0.75
69;CONDIMENTO INCOREG NOZ MOSCADA 8G;INCOREG;5;UN;2.09
70;CONDIMENTO INCOREG ERVA DOCE 7G;INCOREG;82;UN;0.95
72;CONDIMENTO INCOREG NOZ MOSCADA MOID;INCOREG;20;UN;1.99
73;CONDIMENTO INCOREG CANELA CASCA 7G;INCOREG;43;UN;1.19
76;CONDIMENTO INCOREG COENTRO EM GRAO ;INCOREG;7;UN;0.75
77;CONDIMENTO INCOREG COMINHO EM GRAO ;INCOREG;9;UN;0.75
78;CONDIMENTO INCOREG CANELA MOIDA 10G;INCOREG;59;UN;1.19
79;CONDIMENTO INCOREG FOLHA DE LOURO MO;INCOREG;13;UN;0.75
80;CONDIMENTO INCOREG PIMENTA DO REINO E;INCOREG;31;UN;0.99
81;CONDIMENTO INCOREG FOLHA DE LOURO 5G;INCOREG;40;UN;0.75
82;CONDIMENTO INCOREG COLORIFICO 40G;INCOREG;26;UN;0.95
83;CONDIMENTO INCOREG COENTRO MOIDO 10G;INCOREG;31;UN;0.75
84;BICARBONATO DE SODIO INCOREG 30G;INCOREG;19;UN;0.75
85;CONDIMENTO INCOREG OREGANO 4G;INCOREG;152;UN;0.75
93;CONFEITO GRANULADO DORI SACOLA 150G C;DORI;39;UN;3.49
95;CAFE 3 CORACOES 500G TRADICIONAL;3 CORACOES;95;UN;10.9
96;CAFE 3 CORACOES 500G EXTRA FORTE;3 CORACOES;113;UN;10.9
97;CAFE 3 CORACOES 250G EXTRA FORTE;3 CORACOES;47;UN;5.89
109;TEMPERO INCOREG ALHO E SAL 300G POTE;INCOREG;5;UN;2.35
114;CAFE FREI CANECA 250G;FREI ;1082;UN;4.98
115;CAFE FREI CANECA 500G;FREI ;1877;UN;8.95
123;CAFE 3 CORACOES 250G TRADICIONAL;3 CORACOES;66;UN;5.89
126;CAPUCCINO 3 CORACOES 200G CLASSIC;3 CORACOES;36;UN;8.98
129;TEMPERO INCOREG COMPLETO 1K POTE;INCOREG;16;UN;5.78
130;TEMPERO INCOREG COMPLETO S/ PIMENTA 1;INCOREG;16;UN;5.78
132;TEMPERO INCOREG COMPLETO VERDE 1K PO;INCOREG;33;UN;5.78
133;TEMPERO SABOR AMI COMPLETO 1K S/PIMENT;SABOR AMI;23;UN;12.58
134;TEMPERO SABOR AMI COMPLETO 1K C/ PIMEN;SABOR AMI;22;UN;12.58
136;TEMPERO INCOREG COMPLETO VERDE 300G P;INCOREG;12;UN;2.35
137;TEMPERO INCOREG COMPLETO 300G POTE @;INCOREG;14;UN;2.35
138;TEMPERO SABOR AMI COMPLETO 300G S/ PIME;SABOR AMI;32;UN;3.98
139;TEMPERO SABOR AMI COMPLETO 300G C/ PIM;SABOR AMI;21;UN;3.98
140;TEMPERO SABOR AMI ALHO EM SAL 300G;SABOR AMI;36;UN;3.98
141;TEMPERO SABOR AMI ALHO E SAL 1K;SABOR AMI;17;UN;12.58
143;TEMPERO SAZON 60G LEGUMES AMARELO;SAZON;85;UN;4.28
144;TEMPERO SAZON 60G ARROZ BRANCO;SAZON;67;UN;4.28
145;TEMPERO SAZON 60G MASSAS LARANJA;SAZON;108;UN;4.28
146;TEMPERO SAZON 60G SALADAS;SAZON;71;UN;4.28
147;TEMPERO SAZON 60G FEIJAO;SAZON;114;UN;4.28
148;TEMPERO SAZON 60G AVES VERDE;SAZON;111;UN;4.28
149;TEMPERO SAZON 60G CARNES VERMELHO;SAZON;695;UN;4.28
161;MACARRAO SANTA AMALIA OVOS 500G RIGATO;SANTA ;16;UN;4.98
162;MACARRAO SANTA AMALIA OVOS 500G ALETRI;SANTA ;6;UN;4.98
163;MACARRAO SANTA AMALIA OVOS 500G AVE MA;SANTA ;40;UN;3.98
164;MACARRAO SANTA AMALIA OVOS 500G PENA C;SANTA ;5;UN;4.98
165;MACARRAO SANTA AMALIA OVOS 500G FIDELIN;SANTA ;219;UN;3.98
167;MACARRAO SANTA AMALIA OVOS 500G NINHO;SANTA ;14;UN;4.98
168;MACARRAO SANTA AMALIA OVOS 500G NINHO;SANTA ;19;UN;4.98
170;MACARRAO SANTA AMALIA SEMOLA 500G FIDE;SANTA ;63;UN;3.58
198;MACARRAO SANTA AMALIA OVOS 500G CARAC;SANTA ;41;UN;3.98
222;MISTURA P/ BOLO VILMA CENOURA 400G;VILMA;28;UN;3.19
223;MISTURA P/ BOLO VILMA CHOCOLATE SUAVE 4;VILMA;52;UN;3.19
224;MISTURA P/ BOLO VILMA BROA DE FUBA 400G @;VILMA;64;UN;3.19
225;MISTURA P/ BOLO VILMA ABACAXI 400G;VILMA;28;UN;3.19
226;MISTURA P/ BOLO VILMA LARANJA 400G;VILMA;100;UN;3.19
227;TRIGO DONA BENTA C/ FERMENTO 1K;DONA BENTA;454;UN;5.58
228;TRIGO DONA BENTA S/ FERMENTO 1K;DONA BENTA;636;UN;5.19
229;FARINHA DE MILHO YOKI 500G AMARELA;YOKI;52;UN;5.19
233;FUBA DE MILHO PRE COZIDO YOKI 1K;YOKI;40;UN;6.98
235;FAROFA YOKI DE MANDIOCA 500G TEMPERAD;YOKI;56;UN;6.58
236;FAROFA YOKI DE MILHO 500G;YOKI;71;UN;6.58
250;ACHOCOLATADO EM PO TODDY 200G;TODDY;28;UN;3.58
251;ACHOCOLATADO EM PO TODDY 800G;TODDY;86;UN;11.98
252;ACHOCOLATADO EM PO TODDY 400G;TODDY;65;UN;6.58
262;LEITE EM PO ITAMBE INSTANTANEO DESNATA;ITAMB�;11;UN;15.58
265;LEITE EM PO NINHO 1 MAIS LATA 400G PREBIO ;COTACAO;19;UN;16.95
283;MAIZENA 500G;COTACAO;164;UN;9.58
285;MAIZENA 1K;COTACAO;15;UN;16.98
286;MAIZENA 200G @;COTACAO;174;UN;4.58
293;LEITE IBITURUNA 1L INTEGRAL;IBITURUMA;-9;UN;4.28
294;PAPEL TOALHA SNOB C/2 DE 60FL TEXTURA 3D;COTACAO;760;UN;4.58
308;KIMILHO YOKI 500G    @ (NAO MANDE O FLOCA;YOKI;8;UN;3.58
341;BEBIDA CONHAQUE PRESIDENTE 970ML;COTACAO;25;UN;13.58
345;BEBIDA CONHAQUE DE ALCATRAO 900ML SAO;COTACAO;1;UN;23.9
346;BEBIDA JURUBEBA LEAO DO NORTE 600ML;COTACAO;9;UN;14.58
358;BEBIDA CORTEZANO BRANCO 900ML;COTACAO;28;UN;15.95
361;BEBIDA CAMPARI 900ML;COTACAO;31;UN;46.9
365;BEBIDA WHISKY OLD EIGHT 1L;COTACAO;77;UN;32.9
373;BEBIDA CONHAQUE DO DOMECQ 1L;COTACAO;21;UN;39.9
376;BEBIDA CONHAQUE DREHER 900ML;COTACAO;17;UN;15.98
377;BEBIDA LICOR STOCK DE MENTA 720ML;COTACAO;2;UN;52.9
380;BISCOITO PETISCO 2K;PETISCO;479;UN;14.58
411;BISCOITO BAUDUCCO LEVISSIMO AGUA E SAL ;BALDUCCO;68;UN;1.95
413;BISCOITO BAUDUCCO LEVISSIMO CRACKER 20;BALDUCCO;27;UN;1.99
431;CHA MATTE LEAO 100G NATURAL A GRANEL;COTACAO;33;UN;3.98
437;CHA DE CAMOMILA LEAO 10G @ 7891098000163;COTACAO;35;UN;2.98
446;ADOCANTE ZEROCAL 100ML;COTACAO;6;UN;4.98
450;ADOCANTE ASSUGRIN 100ML;COTACAO;4;UN;2.78
486;COALHO HA-LA 200ML;COTACAO;301;UN;5.98
509;CHOCOLATE BOMBOM SERENATA DE AMOR P;GAROTO;5;UN;26.9
547;MARGARINA QUALY 500G C/ SAL;QUALY;178;UN;6.98
549;POLPA DE TOMATE OLE CX 520G;OLE;19;UN;2.39
550;MOLHO DE TOMATE OLE REFOGADO CX 520G;OLE;5;UN;2.49
569;EXTRATO DE TOMATE PREDILECTA 270G ATLE;PREDILECTA;45;UN;7.19
570;EXTRATO DE TOMATE PREDILECTA 270G CRU;PREDILECTA;7;UN;7.19
571;EXTRATO DE TOMATE PREDILECTA 270G FLAM;PREDILECTA;13;UN;7.19
575;MAIONESE HELLMANNS 250G LIGHT;COTACAO;40;UN;4.98
576;MAIONESE HELLMANNS 500G TRADICIONAL;COTACAO;50;UN;7.45
581;MAIONESE HELLMANNS 250G TRADICIONAL;COTACAO;124;UN;4.98
583;LEITE CONDENSADO MOCA 395G LATA;COTACAO;306;UN;6.19
584;CREME DE LEITE NESTLE 300G LATA;NESTLE;29;UN;4.78
585;CREME DE LEITE IBITURUNA 200G CX;IBITURUMA;2910;UN;2.99
588;CREME DE LEITE ITAMBE 300G LATA;ITAMB�;45;UN;4.78
589;LEITE CONDENSADO ITAMBE 395G LATA;ITAMB�;117;UN;6.35
595;SUCO EM PO VILMA 240G UVA;VILMA;23;UN;2.19
596;SUCO EM PO VILMA 240G GOIABA;VILMA;30;UN;2.19
597;SUCO EM PO VILMA 240G MANGA;VILMA;47;UN;2.19
608;MAIONESE HELLMANNS SACHE 200G TRADICIO;COTACAO;235;UN;3.58
617;MOLHO KETCHUP OLE 280G CX;OLE;32;UN;2.19
622;SUCO GARRAFA MARACUJA MAGUARY 500ML;MAGUARY;12;UN;7.58
626;SUCO GARRAFA DAFRUTA 1L MARACUJA;DAFRUTA;6;UN;10.78
628;LEITE DE COCO 200ML MENINA VIDRO @;COTACAO;95;UN;3.19
634;AZEITE GALLO 200ML LATA;GALLO;47;UN;11.98
639;FIGO EM CALDA OLE LATA 400G;OLE;12;UN;8.95
640;PESSEGO EM CALDA OLE 450G LATA;OLE;35;UN;7.98
666;MACARRAO SANTA AMALIA OVOS 500G ARGOL;SANTA ;45;UN;3.98
675;DOCE GELEIA DE MOCOTO VITALIDADE 200G L;VITALIDADE;50;UN;4.58
693;UVA PASSA LAVIOLETERA 200G PCT;LAVIOLETERA;106;UN;6.98
697;AMEIXA EM CALDA OLE 150G LATA;OLE;3;UN;3.78
698;DOCE GELEIA DE MOCOTO VITALIDADE 400G T;VITALIDADE;10;UN;6.98
702;BUBBALOO CX 330G MORANGO;COTACAO;11;UN;9.98
706;BUBBALOO CX 330G TUTTI FRUTTI;COTACAO;13;UN;10.98
718;TEMPERO CALDO KNORR 19G GALINHA;COTACAO;2980;UN;0.69
719;TEMPERO CALDO KNORR 57G GALINHA @ @;COTACAO;804;UN;1.59
720;ATUM RALADO 170G OLEO GOMES DA COSTA;GOMES DA ;21;UN;6.19
721;COCO RALADO 100G MENINA @ 7896028030654;COTACAO;137;UN;3.35
722;COCO RALADO 50G MENINA @;COTACAO;521;UN;1.98
730;CHOCOLATE TALENTO GAROTO 90G AVELA;GAROTO;6;UN;4.98
759;TEMPERO CALDO ARISCO 19G GALINHA CAIPIR;COTACAO;479;UN;0.49
763;BALA HALLS MENTHOS 34G;COTACAO;69;UN;0.98
773;CHICLETE TRIDENT MORANGO UNIDAD;TRINDENT;63;UN;1.49
779;PANETTONE BAUDUCCO 500G;BAUDUCCO;110;UN;19.9
781;CHOCOTTONE BAUDUCCO 500G GOTAS;BAUDUCCO;156;UN;17.9
783;REFRIGERANTE COCA COLA 2L;COCA COLA;2372;UN;6.98
784;REFRIGERANTE FANTA UVA 2L;COCA COLA;16;UN;6.95
785;REFRIGERANTE FANTA LARANJA 2L;COCA COLA;12;UN;6.95
788;REFRIGERANTE GUARANA ANTARTICA 2L;ANTARTICA;352;UN;5.98
797;ACUCAR ALVINHO 5K;ALVINHO;2437;UN;11.95
799;ARROZ PRATUDO 5K;PRATUDO;2467;UN;19.8
803;ARROZ REI ARTHUR 5K;REI ARTHUR;4127;UN;27.5
805;FEIJAO BIG PRATO 1K;BIG PRATO;3420;UN;6.75
807;FEIJAO DO VALE 1K PRETO;DO VALE;548;UN;6.99
808;SAL GLOBO 1K;GLOBO;2225;UN;1.98
818;EXTRATO DE TOMATE OLE COPO 260G;OLE;57;UN;2.78
819;EXTRATO DE TOMATE OLE COPO 190G DECOR;OLE;111;UN;2.78
820;EXTRATO DE TOMATE OLE COPO 260G DECOR;OLE;12;UN;3.39
822;PAPEL HIGIENICO MILI BIANCO 60M C/4 NEUTR;MILI;119;UN;5.58
827;PAPEL HIGIENICO MILI BIANCO 60M C/4 PERFU;MILI;104;UN;5.58
835;PAPEL HIGIENICO PERSONAL C/4 30M NEUTRO;PERSONAL;217;UN;3.58
836;TEMPERO CALDO ARISCO 114G GALINHA CAIP;COTACAO;16;UN;2.58
841;CREME DENTAL COLGATE 50G MAXIMA PROTE;COLGATE;303;UN;2.68
843;CREME DENTAL TANDY MORANGO 50G;COTACAO;59;UN;7.58
845;CREME DENTAL TANDY TUTTI FRUTTI 50G;COTACAO;21;UN;7.58
848;CREME DENTAL SENSODYNE 50G ORIGINAL;COTACAO;19;UN;12.98
849;CREME DENTAL SORRISO 90G SUPER REFRES;COTACAO;289;UN;3.35
868;DETERGENTE YPE 500ML LIMAO;YPE;268;UN;1.98
869;DETERGENTE YPE 500ML MACA;YPE;274;UN;1.98
871;DETERGENTE YPE 500ML CLEAR;YPE;380;UN;1.98
872;LIMPADOR LIMPA ALUMINIO MAYOR MAGICO 5;MAYOR ;333;UN;2.39
875;PASTA MAGICA MULTI USO MAYOR QUIMICA;MAYOR ;15;UN;6.98
887;LIMPADOR VEJA LIMPEZA PESADA 500ML ORIG;VEJA;2;UN;7.58
895;ANIL LIQUIDO COLMAN 200ML;COTACAO;13;UN;19.58
898;DIABO VERDE 300G DESENTUPIDOR;COTACAO;9;UN;13.78
901;LIMPADOR LUSTRA MOVEIS POLIFLOR 200ML J;COTACAO;20;UN;8.58
904;LIMPADOR VEJA VIDREX 500ML C/ ALCOOL @78;VEJA;4;UN;7.78
928;PALITO P/ DENTE GABOARDI C/100 @;COTACAO;471;UN;0.45
940;PASSE BEM 500ML GATILHO;DIVERSOS;1;UN;14.95
954;PO P/ SORVETE YOKI COCO 150G;YOKI;7;UN;5.58
955;PO P/ SORVETE YOKI CHOCOLATE 150G;YOKI;12;UN;5.58
956;PO P/ SORVETE YOKI CREME 150G;YOKI;6;UN;5.78
957;PO P/ SORVETE YOKI ABACAXI 150G;YOKI;1;UN;5.58
958;PO P/ SORVETE YOKI MORANGO 150G;YOKI;11;UN;5.78
968;CERA LIQUIDA ARDOSIA VERDE 850ML @@;COTACAO;3;UN;8.58
987;LIMPADOR LIMPA PEDRAS PEDREX 2L;START;87;UN;13.98
988;BEBIDA BACARDI ORO 980ML;COTACAO;24;UN;41.9
989;SABAO BARRA YPE C/5 PERFUMADO AZUL;YPE;65;UN;7.58
1008;AMACIANTE DE ROUPA CONFORT AZUL 2L CLA;COTACAO;121;UN;13.98
1010;AMACIANTE DE ROUPA MON BIJOU 2L AMAREL;MON BIJOU;10;UN;7.19
1015;AMACIANTE DE ROUPA MAYOR FLORAL AZUL ;MAYOR ;173;UN;4.58
1016;AGUA SANITARIA MAYOR MAGICA 1L;MAYOR ;78;UN;2.69
1021;AGUA SANITARIA BRILHANTE 2L S/ PERFUME;COTACAO;37;UN;17.58
1023;CLORO MAGICO MAYOR 1L;MAYOR ;43;UN;3.19
1027;AMACIANTE DE ROUPA MINUANO 2L AZUL;MINUANO;3;UN;8.58
1030;DESINFETANTE MAYOR PINHO SILVESTRE 2L;MAYOR ;50;UN;4.98
1031;DESINFETANTE MAYOR LAVANDA GEL 2K;MAYOR ;127;UN;7.98
1033;AGUA SANITARIA QBOA 2L TRADICIONAL;QBOA;149;UN;7.58
1034;AGUA SANITARIA QBOA 1L TRADICIONAL;QBOA;147;UN;3.98
1036;ANIL IMPERIAL 90G C/10 CUBOS @;COTACAO;31;UN;13.58
1043;DESINFETANTE MAYOR FLORAL 2L;MAYOR ;31;UN;4.98
1049;BALA GOMETS DORI 70G;DORI;2;UN;2.19
1050;BALA DELIKET DORI 70G;DORI;3;UN;2.19
1152;SABONETE FRANCIS CAIXINHA 90G LILAS LAVA;FRANCIS;176;UN;1.79
1194;CONDICIONADOR LORYS KIDS ORANGE 500ML;LORYS;11;UN;13.98
1196;SHAMPOO LORYS KIDS RED SHAKE 500ML;LORYS;6;UN;12.98
1197;CONDICIONADOR LORYS KIDS YELLOW 500ML;LORYS;3;UN;13.58
1253;DESINFETANTE PINHO TROP 500ML LAVANDA ;COTACAO;14;UN;3.58
1255;DESINFETANTE PINHO SOL 1L ORIGINAL @ 789;COTACAO;43;UN;9.98
1256;DESINFETANTE PINHO TROP 500ML CITRUS 01;COTACAO;18;UN;3.58
1313;DESODORANTE LEITE DE COLONIA 100ML FINA;COTACAO;13;UN;5.58
1314;DESODORANTE LEITE DE COLONIA 100ML TRA;COTACAO;9;UN;4.78
1342;CONDICIONADOR GOTA DOURADA 430ML;GOTA ;16;UN;15.98
1388;POLVILHO ANTISEPTICO GRANADO 100G TRAD;COTACAO;17;UN;12.58
1409;HIDRATANTE PAIXAO 200ML RADIANTE;COTACAO;16;UN;6.98
1421;HIDRATANTE PAIXAO 200ML SEDUTORA SALMA;COTACAO;3;UN;6.98
1465;DESODORANTE CREME HERBISSIMO 55G SEN;COTACAO;11;UN;4.19
1473;DESODORANTE CREME HERBISSIMO 55G NEU;COTACAO;24;UN;4.19
1485;DESODORANTE REXONA AEROSOL 90G FEM B;REXONA;16;UN;13.58
1507;ABSORVENTE CAREFREE PROTETOR ORIGINA;CAREFREE;11;UN;5.98
1508;ABSORVENTE INTIMUS GEL S/ABAS NORMAL S;INTIMUS;60;UN;3.58
1519;MOLHO DE PIMENTA KNORR CICA 150ML VERM;COTACAO;145;UN;4.58
1520;TEMPERO GRILL 120G MAGGI;COTACAO;31;UN;6.58
1531;FRALDA MONICA TRIPLA PROT PACOTINHO EG;COTACAO;82;UN;9.98
1582;FLANELA 38 X 58 AMARELA NOVO MUNDO;NOVO ;73;UN;2.78
1595;VASSOURA HOBYNHOOD PEQ N1;HOBYNHOOD;22;UN;16.58
1602;REFRIGERANTE GUARANA ANTARTICA LATA 3;ANTARTICA;10;UN;1.98
1605;ENERGETICO RED BULL ENERGY 250ML;RED BULL;975;UN;6.95
1606;REFRIGERANTE FANTA LARANJA LATA 350ML;COCA COLA;16;UN;2.19
1608;REFRIGERANTE COCA COLA LATA 350ML;COCA COLA;422;UN;2.39
1609;CERVEJA SKOL LATA 350ML @;SKOL;1727;UN;2.29
1612;VITAMINA IBITURUNA 200ML FRUTAS UNIDADE;IBITURUMA;6643;UN;0.89
1615;ACHOCOLATADO IBITURUNA 200ML UNIDADE;IBITURUMA;6976.7;UN;0.89
1618;ACHOCOLATADO TODDYNHO 200ML;ELMA CHIPS;562;UN;1.89
1626;LEITE FERMENTADO YAKULT UNIDADE;YAKULT;354;UN;1.5
1636;IOGURTE DANONINHO PETIT SUISSE C/8 MOR;DANONE;34;UN;7.78
1708;OLEO CAPILAR ATALAIA 120ML;COTACAO;15;UN;19.9
1711;TINTURA NUTRISSE 40 CASTANHO NATURAL ;COTACAO;22;UN;19.98
1714;TINTURA NUTRISSE 50 CASTANHO CLARO;COTACAO;2;UN;19.98
1771;TINTURA NUTRISSE 60 LOURO ESCURO @7896;COTACAO;5;UN;19.98
1785;CREME CAPILAR TRIM P/ CABELO 65G;COTACAO;6;UN;18.58
1811;CREME ALISANTE ORIGEM NOW FLORES E FR;COTACAO;23;UN;10.58
1828;GLICERINA IDEAL 100ML @;COTACAO;5;UN;4.58
1838;GRAXA PASTA NUGGET PRETO 36G P/ CACADO;COTACAO;8;UN;5.78
1844;BARALHO COPAG 157 54 CARTAS;COTACAO;6;UN;12.95
1856;GRAXA LIQUIDO NUGGET MARROM 60ML P/ CA;COTACAO;3;UN;5.99
1894;NAFTALINA EM BOLAS 50G @;COTACAO;110;UN;1.39
1932;CREME DENTAL CLOSE UP 70G TRIP HORTELA;COTACAO;12;UN;1.98
1938;CREME DENTAL CLOSE UP 90G GEL ORIGINAL ;COTACAO;72;UN;3.58
1943;CREME DENTAL SORRISO 90G FRESH MENTH;COTACAO;101;UN;4.58
1946;DETERGENTE LIMPOL 500ML NEUTRO;COTACAO;1369;UN;2.19
1948;DETERGENTE LIMPOL 500ML MACA;COTACAO;40;UN;2.19
1982;LIMPADOR VEJA VIDREX 500ML TRADICIONAL P;VEJA;8;UN;18.997
1985;LIMPADOR LUSTRA MOVEIS POLIFLOR 200ML L;COTACAO;7;UN;5.58
2008;DESINFETANTE MAYOR PINHO GEL MAGICO 2K;MAYOR ;153;UN;7.98
2011;ABSORVENTE CAREFREE TODO DIA S/PERFUM;CAREFREE;9;UN;11.58
2021;DESODORANTE ALMA DE FLORES SPRAY 90ML;COTACAO;30;UN;4.58
2024;DESODORANTE LEITE DE COLONIA 100ML TEM;COTACAO;5;UN;5.58
2026;DESODORANTE LEITE DE COLONIA 100ML TOQ;COTACAO;10;UN;5.19
2028;DESODORANTE LEITE DE ROSAS 170ML TRADI;COTACAO;26;UN;6.58
2029;DESODORANTE LEITE DE ROSAS 100ML TRADI;COTACAO;9;UN;5.19
2072;CREME CAPILAR ORIGEM 1K VOLUME CUPUAC;COTACAO;1;UN;10.58
2074;CREME CAPILAR ORIGEM 1K MACIEZ CERAMID;COTACAO;1;UN;10.58
2082;EXTRATO DE TOMATE OLE CX 270G;OLE;5;UN;1.89
2086;MARGARINA SOYA 500G CREMOSY;SOYA;11;UN;2.98
2093;MARGARINA DELICIA 250G;DELICIA;96;UN;2.45
2094;MARGARINA DELICIA 500G;DELICIA;172;UN;5.19
2114;OLEO SALADA 900ML MILHO @ 7891107111934 S;COTACAO;2;UN;9.58
2117;OLEO DE SOJA 900ML LIZA PLASTICO;LIZA;29305;UN;7.85
2127;MACARRAO SANTA AMALIA OVOS 500G GRAVA;SANTA ;12;UN;4.98
2129;MACARRAO LIANE SEMOLA 500G AVE MARIA;LIANE;68;UN;3.19
2131;MACARRAO SANTA AMALIA OVOS 500G CONCH;SANTA ;26;UN;3.98
2133;ESPONJA LA DE ACO BOMBRIL C/8 @ 789102210;COTACAO;819;UN;2.19
2135;FOSFORO QUELUZ PCT C/10 @;COTACAO;172;UN;2.78
2142;BISCOITO PETISCO 1K;PETISCO;377;UN;7.58
2165;SUCO GARRAFA CAJU MAGUARY 500ML;MAGUARY;12;UN;3.78
2173;CONFEITO INCOREG CHOCOLATE GRANULAD;INCOREG;8;UN;4.58
2185;LEITE EM PO ITAMBE INSTANTANEO INTEGRAL;ITAMB�;5;UN;14.98
2188;LEITE EM PO NINHO INSTANTANEO LATA 400G;COTACAO;14;UN;15.58
2191;BEBIDA WHISKY CHANCELER 1L;COTACAO;42;UN;18.95
2194;MACARRAO INSTANTANEO MIOJO NISSIN MON;NISSIM;85;UN;1.78
2197;FERMENTO BIOLOGICO FLEISCHIMANN 10G IN;FLEISCHIMA;220;UN;1.59
2198;MISTURA YOKI BOLINHO DE CHUVA 250G;YOKI;8;UN;4.58
2200;FARINHA DE MANDIOCA DU BARBALHO 1K;BARBALHO;402;UN;3.95
2202;SIDRA CERESER 660ML S/ALCOOL MORANGO;COTACAO;8;UN;12.98
2208;MACARRAO SANTA AMALIA OVOS 500G LINGUI;SANTA ;61;UN;3.98
2211;MACARRAO LIANE SEMOLA 500G ALETRIA;LIANE;21;UN;3.78
2213;MACARRAO SANTA AMALIA OVOS 500G FURAD;SANTA ;57;UN;3.98
2222;MACARRAO LIANE SEMOLA 500G PARAFUSO;LIANE;92;UN;3.19
2223;MACARRAO SANTA AMALIA OVOS 500G BOCA D;SANTA ;102;UN;3.98
2224;MACARRAO MARA BIANCO N5 1K;MARA;27;UN;6.95
2225;MACARRAO LIANE SEMOLA 500G PADRE NOSS;LIANE;59;UN;3.19
2229;LEITE EM PO NUTRIL INTEGRAL 400G TRADICIO;COTACAO;140;UN;13.98
2238;MILHO DE PIPOCA MICROONDAS YOKI BACON;YOKI;13;UN;1.99
2239;MILHO DE PIPOCA MICROONDAS YOKI MANTE;YOKI;18;UN;2.09
2246;MACARRAO SANTA AMALIA INTEGRAL FUSILLI ;SANTA ;19;UN;4.35
2249;PAPEL ALUMINIO BOREDA 30CM/4MT;COTACAO;143;UN;2.98
2250;AMACIANTE DE CARNE 120G MAGGI;COTACAO;22;UN;6.19
2251;TEMPERO FONDOR 120G MAGGI;COTACAO;12;UN;5.98
2253;CONDIMENTO INCOREG PIMENTA DO REINO M;INCOREG;27;UN;0.99
2254;CONDIMENTO INCOREG COMINHO MOIDO 10G;INCOREG;11;UN;0.75
2255;SAL AJINOMOTO 100G REFIL;AJINOMOTO;19;UN;4.98
2256;MOLHO DE ALHO INCOREG 150ML;INCOREG;19;UN;2.49
2259;MOLHO DE ALHO INCOREG C/ PIMENTA 150ML;INCOREG;23;UN;2.49
2261;ESSENCIA INCOREG BAUNILHA 30ML MIX;INCOREG;3;UN;3.58
2262;MOLHO INGLES INCOREG 900ML;INCOREG;46;UN;6.49
2263;MOLHO DE PIMENTA INCOREG 900ML;INCOREG;24;UN;7.19
2267;MOLHO DE PIMENTA INCOREG VERMELHA 150;INCOREG;26;UN;2.49
2268;PIMENTA MALAGUETA INCOREG VERMELHA 30;INCOREG;13;UN;3.35
2271;MOLHO INGLES INCOREG 150ML;INCOREG;24;UN;2.49
2274;SAL AJINOMOTO 100G FRASCO;AJINOMOTO;13;UN;7.58
2275;CHIPS BACONZITOS ELMA CHIPS 55G;ELMA CHIPS;1;UN;4.99
2332;BISCOITO MABEL AGUA E SAL 400G;MABEL;72;UN;4.98
2348;PO P/ CHANTILI YOKI 50G;YOKI;10;UN;4.98
2389;DESODORANTE CREME HERBISSIMO 55G TRA;COTACAO;154;UN;4.19
2402;ABSORVENTE CAREFREE TODO DIA S/PERFUM;CAREFREE;17;UN;5.98
2435;SHAMPOO LORYS KIDS ORANGE 500ML;LORYS;10;UN;12.98
2462;CREME P/ PENTEAR GOTA DOURADA 320ML;GOTA ;11;UN;10.58
2486;LIMPADOR UAU MULTIUSO 500ML LAVANDA IN;UAU;18;UN;3.19
2487;LIMPADOR UAU MULTIUSO 500ML FOLHAS VER;UAU;14;UN;3.19
2489;DESINFETANTE PINHO BRIL 500ML LAVANDA @;COTACAO;108;UN;2.98
2490;LIMPADOR UAU CLORO ATIVO 500ML LIMPA LIM;UAU;4;UN;6.19
2491;LIMPADOR UAU MULTIUSO 500ML LIMAO E CAN;UAU;15;UN;3.19
2510;SABAO BARRA MINUANO C/5 NEUTRO;MINUANO;86;UN;7.19
2513;PALMITO INTEIRO 180G BRASPALM VIDRO;COTACAO;24;UN;8.98
