9619.00.00;59422;ABSORVENTE SYM C/ABAS SUAVE LEV32PAG28 TOTAL PROTECT;060;UN;6.67;2.00;13.34;0.00
9619.00.00;33871;ABSORVENTE SYM C/ABAS SUAVE NOTURNO C/8 @ 7896110007892;060;UN;2.39;131.00;313.09;0.00
9619.00.00;29054;ABSORVENTE SYM PROTETOR DIARIO C/ PERFUME C/15 @7896110007601;060;UN;2.91;33.00;96.03;0.00
9619.00.00;36546;ABSORVENTE SYM PROTETOR DIARIO S/ PERFUME C/15 @ 7896110007496;060;UN;2.98;115.00;342.70;0.00
9619.00.00;3215;ABSORVENTE SYM S/ABAS SUAVE C/8 @ 7896110002255;060;UN;1.63;101.00;164.63;0.00
9619.00.00;56682;ABSORVENTE VALOR ACTIVA S/ABAS SUAVE 8X1;060;UN;2.10;1.00;2.10;0.00
0910.20.00;58559;ACAFRAO 10G TEMPERO FORTE;000;UN;0.62;42.00;26.04;0.00
0910.20.00;58628;ACAFRAO 50G TEMPERO FORTE;000;UN;2.49;23.00;57.27;0.00
0910.30.00;62002;ACAFRAO DA TERRA CURCUMA 105G SABOR POTE;000;UN;4.57;6.00;27.42;0.00
0910.30.00;61513;ACAFRAO DA TERRA CURCUMA 60G SABOR;000;UN;3.84;5.00;19.20;0.00
0910.30.00;56336;ACAFRAO DA TERRA CURCUMA NAYNA 200G;000;UN;3.26;8.00;26.08;0.00
0910.30.00;60662;ACAFRAO DA TERRA E PEIMENTA CAIENA 10G;000;UN;1.22;17.00;20.74;0.00
0910.30.00;55831;ACAFRAO EM PO SABOR 500G;000;UN;11.86;4.00;47.44;0.00
0910.20.00;58634;ACAFRAO PO VIVA 50G TEMPERO FORTE;000;UN;3.15;11.00;34.65;0.00
2008.99.00;53909;ACAI FROOTY COM BANANA CONGELADO 200ML;060;UN;5.50;2.00;11.00;0.00
0709.99.90;33985;ACELGA UNID;040;UN;4.00;10.00;40.00;0.00
0201.30.00;60923;ACEM BOVINO KG;060;KG;17.67;698.88;12.349.28;0.00
9613.80.00;41019;ACENDEDOR P/ FOGAO BIC;000;UN;8.97;5.00;44.85;0.00
3304.30.00;44326;ACETONA FARMAX 100ML @ 7896902209114;060;UN;1.91;128.00;244.48;0.00
3304.30.00;46493;ACETONA FARMAX 500ML;060;UN;7.34;10.00;73.40;0.00
3304.30.00;12631;ACETONA IDEAL 100ML;060;UN;1.94;48.00;93.12;0.00
1806.90.00;62865;ACHOCOLATADO APTI ZERO 210G POTE;060;UN;9.45;3.00;28.35;0.00
1806.90.00;53304;ACHOCOLATADO CHOCOLATTO 3 CORACOES 700G SACHE;060;UN;6.31;24.00;151.44;0.00
2202.99.00;62889;ACHOCOLATADO CHOCONUTS 1L CASTANHA;060;UN;13.47;6.00;80.82;0.00
2202.99.00;63124;ACHOCOLATADO COTOCHES 200ML KIDS;060;UN;0.78;45.00;35.10;0.00
2202.99.00;43842;ACHOCOLATADO DANETTE 1L;060;UN;4.99;2.00;9.98;0.00
2202.99.00;2595;ACHOCOLATADO DANETTE 200ML;060;UN;1.29;77.00;99.33;0.00
1806.90.00;21295;ACHOCOLATADO DIET GOLD 210G POTE;060;UN;7.99;27.00;215.73;0.00
1806.90.00;22891;ACHOCOLATADO EM PO ANCHIETA 1.01K;000;UN;6.02;62.00;373.24;0.00
1806.90.00;17844;ACHOCOLATADO EM PO ANCHIETA 400G;060;UN;2.46;51.00;125.46;0.00
1806.90.00;62886;ACHOCOLATADO EM PO CHOCOVILMA 300G;060;UN;2.25;22.00;49.50;0.00
1806.90.00;62887;ACHOCOLATADO EM PO CHOCOVILMA 700G;060;UN;4.94;24.00;118.56;0.00
1806.90.00;60237;ACHOCOLATADO EM PO GURY 1.010K;060;UN;6.85;320.00;2.192.00;0.00
1806.90.00;2847;ACHOCOLATADO EM PO GURY 400G;060;UN;3.12;530.00;1.653.60;0.00
1806.90.00;61230;ACHOCOLATADO EM PO NESCAU 165G MAX;060;UN;6.60;1.00;6.60;0.00
1806.90.00;40141;ACHOCOLATADO EM PO NESCAU 2.0 200G;060;UN;3.07;75.00;230.25;0.00
1806.90.00;20960;ACHOCOLATADO EM PO NESCAU 2.0 400G @ 7891000053508;060;UN;4.39;46.00;201.94;0.00
1806.90.00;50807;ACHOCOLATADO EM PO NESCAU 3.O 380G;060;UN;5.08;2.00;10.16;0.00
1806.90.00;42710;ACHOCOLATADO EM PO NESCAU 400G LIGHT;060;UN;6.61;19.00;125.59;0.00
1901.90.90;22936;ACHOCOLATADO EM PO OVOMALTINE 300G FLOCOS;000;UN;6.85;2.00;13.70;0.00
1901.90.90;60483;ACHOCOLATADO EM PO OVOMALTINE 600G FLOCOS;000;UN;13.02;17.00;221.34;0.00
1806.90.00;23039;ACHOCOLATADO EM PO SANTA AMALIA 400G;060;UN;2.87;60.00;172.20;0.00
1806.90.00;250;ACHOCOLATADO EM PO TODDY 200G;060;UN;2.37;32.00;75.84;0.00
1806.90.00;19746;ACHOCOLATADO EM PO TODDY 380G LIGHT;060;UN;7.68;23.00;176.64;0.00
1806.90.00;252;ACHOCOLATADO EM PO TODDY 400G;060;UN;4.30;79.00;339.70;0.00
1806.90.00;38638;ACHOCOLATADO EM PO TODDY 700G SACHE;060;UN;6.70;3.00;20.10;0.00
1806.90.00;251;ACHOCOLATADO EM PO TODDY 800G;060;UN;7.78;108.00;840.24;0.00
2202.99.00;13926;ACHOCOLATADO IBITURUNA 1L;060;UN;2.33;1.00;2.33;0.00
2202.99.00;1615;ACHOCOLATADO IBITURUNA 200ML UNIDADE;060;UN;0.59;7.657.70;4.518.04;0.00
2202.99.00;41747;ACHOCOLATADO ITAMBYNHO 1L;060;UN;3.81;10.00;38.10;0.00
2202.99.00;58280;ACHOCOLATADO MINI LAC CHOCOLATE 200ML;060;UN;1.59;11.00;17.49;0.00
2202.99.00;48081;ACHOCOLATADO OVOMALTINE 180ML;060;UN;1.89;1.00;1.89;0.00
2202.99.00;36581;ACHOCOLATADO PIRAKIDS 200ML;060;UN;0.67;127.00;85.09;0.00
2202.99.00;1618;ACHOCOLATADO TODDYNHO 200ML;060;UN;1.55;724.00;1.122.20;0.00
2202.99.00;56333;ACHOCOLATADO TODDYNHO 200ML LEVINHO;060;UN;1.50;25.00;37.50;0.00
2806.10.20;26008;ACIDO MURIATICO 1L MAIS CONDISBRAS @;000;UN;3.50;46.00;161.00;0.00
1701.99.00;797;ACUCAR ALVINHO 5K;060;UN;8.25;2.679.00;22.101.75;0.00
1701.99.00;56592;ACUCAR CRISTAL BONNASUCAR 5K;060;UN;9.68;11.189.00;108.309.52;0.00
1702.90.00;52496;ACUCAR DE COCO NAYNA 250G;060;UN;11.82;2.00;23.64;0.00
1701.99.00;18008;ACUCAR DE CONFEITEIRO GLACUCAR 500G UNIAO;060;UN;2.65;10.00;26.50;0.00
1701.99.00;60710;ACUCAR DELTA 2K;060;UN;2.99;4.00;11.96;0.00
2106.90.90;35955;ACUCAR MAGRO LIGHT NAYNA 500G;000;PT;6.60;14.00;92.40;0.00
1701.99.00;35788;ACUCAR MASCAVO NAYNA 500G;060;UN;3.55;16.00;56.80;0.00
1703.90.00;57992;ACUCAR MASCAVO NUTRITIVA 500G;000;UN;3.58;114.00;408.12;0.00
1701.13.00;57742;ACUCAR MASCAVO UNIAO 1K;060;UN;11.23;7.00;78.61;0.00
1701.99.00;45956;ACUCAR REFINADO DA BARRA 1K;060;UN;2.38;20.00;47.60;0.00
1701.99.00;8978;ACUCAR REFINADO UNIAO 1K;060;UN;2.82;90.00;253.80;0.00
1701.99.00;41506;ACUCAR UNIAO 1K DOCUCAR GRANULADO;060;UN;2.77;3.00;8.31;0.00
1701.99.00;41502;ACUCAR UNIAO 1K ORGANICO CRISTAL;060;UN;4.10;4.00;16.40;0.00
3924.10.00;61562;ADAPTADOR P/ GARRAFA TERMIC ERCA PLAST;060;UN;0.64;2.00;1.28;0.00
2106.90.90;61634;ADOCANTE ADOCYL 150ML SACARINA E SUCRALOSE;000;UN;11.66;1.00;11.66;0.00
2106.90.90;450;ADOCANTE ASSUGRIN 100ML;000;UN;1.49;6.00;8.94;0.00
2106.90.90;14350;ADOCANTE ASSUGRIN 200ML @ 7896060009618;000;UN;2.49;21.00;52.29;0.00
2106.90.90;33090;ADOCANTE ASSUGRIN STEVIA 80ML @;000;UN;2.85;5.00;14.25;0.00
2106.90.90;34276;ADOCANTE DOCE MENOR 100ML;000;UN;2.10;33.00;69.30;0.00
2106.90.90;19413;ADOCANTE DOCE MENOR 200ML;000;UN;3.68;30.00;110.40;0.00
2106.90.90;20186;ADOCANTE EM PO TAL QUAL 133G;000;UN;8.79;10.00;87.90;0.00
2106.90.90;16102;ADOCANTE EM PO TAL QUAL 500G;000;UN;24.61;23.00;566.03;0.00
2106.90.90;16371;ADOCANTE EM PO TAL QUAL 66G;000;UN;5.87;8.00;46.96;0.00
2106.90.90;54639;ADOCANTE EM PO XYLITOL 200G NAYNA;000;UN;13.24;10.00;132.40;0.00
2106.90.90;60481;ADOCANTE FINN 40G EM PO C/50 100% STEVIA;000;UN;6.05;14.00;84.70;0.00
2106.90.90;31938;ADOCANTE FINN ASPARTAME 40G EM PO C/50 @;000;UN;5.66;13.00;73.58;0.00
2106.90.90;54838;ADOCANTE FINN STEVIA 65ML;000;UN;8.17;9.00;73.53;0.00
2106.90.90;36876;ADOCANTE GOLD ASPARTAME 65ML;000;UN;6.20;10.00;62.00;0.00
2106.90.90;47513;ADOCANTE GOLD SUCRALOSE 75ML @ 7896060016050;000;UN;4.49;8.00;35.92;0.00
2106.90.90;27065;ADOCANTE LINEA 25ML SUCRALOSE GOTA @ 7896001250611;000;UN;4.03;11.00;44.33;0.00
2106.90.90;41002;ADOCANTE LINEA 75ML GOTA @ 7896001250628;000;UN;5.78;1.00;5.78;0.00
2106.90.90;26843;ADOCANTE LINEA C/50 ENVELOPES;000;UN;4.43;16.00;70.88;0.00
2106.90.90;57344;ADOCANTE LINEA STEVIA 60ML ZERO CALORIAS;000;UN;6.77;35.00;236.95;0.00
2106.90.90;37915;ADOCANTE MAGRO 80ML STEVIA;000;UN;4.95;9.00;44.55;0.00
2106.90.90;446;ADOCANTE ZEROCAL 100ML;000;UN;3.41;7.00;23.87;0.00
2106.90.90;13422;ADOCANTE ZEROCAL 200ML;000;UN;6.00;18.00;108.00;0.00
2106.90.90;34275;ADOCANTE ZEROCAL ASPARTAME 100ML;000;UN;10.66;6.00;63.96;0.00
2106.90.90;52418;ADOCANTE ZEROCAL STEVIA 80ML;000;UN;6.97;9.00;62.73;0.00
2106.90.90;38178;ADOCANTE ZEROCAL SUCRALOSE 100ML;000;UN;7.21;8.00;57.68;0.00
2106.90.90;63509;ADOCANTE ZEROCAL SUCRALOSE 200ML C/2;060;UN;13.04;12.00;156.48;0.00
4820.10.00;60869;AGENDA FORONI 96FL PLANNER SHINE;060;UN;21.83;1.00;21.83;0.00
3004.90.99;62880;AGUA BORICADA FARMAX 100ML;060;UN;1.42;7.00;9.94;0.00
2009.89.90;53387;AGUA DE COCO KIDS 200ML;060;UN;1.67;6.00;10.02;0.00
2202.10.00;19594;AGUA H2OH 500ML LIMAO ZERO;060;UN;2.70;40.00;108.00;0.00
2202.10.00;45406;AGUA H2OH 500ML LIMONETO ZERO ACUCAR;060;UN;2.53;11.00;27.83;0.00
2201.90.00;14328;AGUA KRENAK MINERAL 20L;060;UN;5.50;-78.00;-428.99;0.00
3401.30.00;48517;AGUA MICELAR LOREAL 200ML 5 EM 1;060;UN;23.30;1.00;23.30;0.00
3304.99.90;62557;AGUA MICELAR NIVEA 125ML EXPERT;060;UN;22.21;3.00;66.63;0.00
2201.10.00;62440;AGUA MINERAL 510ML C/ GAS SAO LOURENCO;060;UN;0.99;2.00;1.98;0.00
2201.10.00;61162;AGUA MINERAL CAMPINHO 1.5L S/ GAS;060;UN;1.90;1.00;1.90;0.00
2201.10.00;46338;AGUA MINERAL CAMPINHO 500ML C/ GAS;060;UN;1.20;214.00;256.80;0.00
2201.10.00;61161;AGUA MINERAL CAMPINHO 500ML S/ GAS;060;UN;0.66;458.00;302.28;0.00
2201.10.00;61489;AGUA MINERAL COPO 200ML KRENAK;060;UN;0.42;1.215.00;510.30;0.00
2201.10.00;34867;AGUA MINERAL CRISTAL 1.5L COCA;060;UN;2.67;59.00;157.53;0.00
2201.10.00;46713;AGUA MINERAL CRISTAL 1L COCA COLA;060;UN;2.25;97.00;218.25;0.00
2201.10.00;29389;AGUA MINERAL CRISTAL 500ML COCA;060;UN;1.33;179.00;238.07;0.00
2201.10.00;29388;AGUA MINERAL CRISTAL C/ GAS 500ML COCA;060;UN;1.54;92.00;141.68;0.00
2201.10.00;62165;AGUA MINERAL CRYSTAL COM GAS 1.5L;060;UN;2.70;24.00;64.80;0.00
2201.90.00;53376;AGUA MINERAL KRENAK 1.5ML PET;060;UN;1.50;530.00;795.00;0.00
2201.10.00;31814;AGUA MINERAL SCHIN COM GAS 500ML;060;UN;1.42;38.00;53.96;0.00
3004.90.99;47541;AGUA OXIGENADA 10 VOLUME 100ML FARMAX;060;UN;1.22;11.00;13.42;0.00
3305.90.00;61362;AGUA OXIGENADA 10 VOLUME 70ML IDEAL;060;UN;1.36;3.00;4.08;0.00
3305.90.00;49863;AGUA OXIGENADA 10 VOLUME 90ML FARMAX CREMOSA @7896902210530;060;UN;1.27;2.00;2.54;0.00
3305.90.00;7199;AGUA OXIGENADA 20 VOLUME 70ML MARCIA @;060;UN;1.02;1.00;1.02;0.00
3305.90.00;7198;AGUA OXIGENADA 30 VOLUME 70ML MARCIA @;060;UN;1.02;19.00;19.38;0.00
3305.90.00;46965;AGUA OXIGENADA 30 VOLUME 90ML FARMAX CREMOSA;060;UN;1.27;40.00;50.80;0.00
3305.90.00;47484;AGUA OXIGENADA 40 VOLUME 90ML FARMAX CREMOSA @;060;UN;1.27;8.00;10.16;0.00
2828.90.11;1021;AGUA SANITARIA BRILHANTE 2L S/ PERFUME;060;UN;12.43;38.00;472.34;0.00
2828.90.11;50675;AGUA SANITARIA CLASSIC 1L;060;UN;1.45;1.00;1.45;0.00
2828.90.11;1016;AGUA SANITARIA MAYOR MAGICA 1L;060;UN;1.90;121.00;229.90;0.00
2828.90.11;3973;AGUA SANITARIA MAYOR MAGICA 2L;060;UN;3.34;428.00;1.429.52;0.00
2828.90.11;1034;AGUA SANITARIA QBOA 1L TRADICIONAL;060;UN;2.80;165.00;462.00;0.00
2828.90.11;1033;AGUA SANITARIA QBOA 2L TRADICIONAL;060;UN;5.21;176.00;916.96;0.00
2828.90.11;3231;AGUA SANITARIA QBOA 5L TRADICIONAL;060;UN;10.40;29.00;301.60;0.00
2828.90.11;38449;AGUA SANITARIA START 1L;060;UN;2.40;19.00;45.60;0.00
2828.90.11;40029;AGUA SANITARIA START 2L;060;UN;4.34;28.00;121.52;0.00
2828.90.19;56684;AGUA SANITARIA VALOR 1L R020;060;UN;1.93;1.00;1.93;0.00
2828.90.11;31228;AGUA SANITARIA YPE 1L;060;UN;2.42;93.00;225.06;0.00
2828.90.11;34992;AGUA SANITARIA YPE 2L;060;UN;4.27;108.00;461.16;0.00
2828.90.11;60126;AGUA SANITARIA YPE 2L/200ML PROMOCIONAL;060;UN;4.01;4.00;16.04;0.00
2828.90.11;41270;AGUA SANITARIA YPE 5L;060;UN;10.14;66.00;669.24;0.00
2202.10.00;34956;AGUA TONICA ANTARCTICA LATA 350ML;060;UN;2.32;107.00;248.24;0.00
7319.90.00;31567;AGULHA PARA DESENTOPIR FOGAO SABOR;000;UN;1.14;3.00;3.42;0.00
2001.90.00;55967;ALCAPARRAS AMO 100G;060;UN;5.59;4.00;22.36;0.00
2001.90.00;45960;ALCAPARRAS LAVIOLETERA 60G;060;UN;4.62;2.00;9.24;0.00
0201.30.00;32734;ALCATRA KG;060;KG;27.28;-160.24;-4.371.37;0.00
3808.94.29;36730;ALCOOL 1L 70% START;060;UN;5.02;103.00;517.06;0.00
2207.20.19;62052;ALCOOL 1L 70% ZULU;000;UN;7.54;13.00;98.02;0.00
2207.20.19;55942;ALCOOL 1L FLOP'S 92.8�;060;UN;7.50;9.00;67.50;0.00
2207.10.90;61663;ALCOOL 1L MEGA 92.8�;060;UN;8.07;5.00;40.35;0.00
2207.10.90;61664;ALCOOL 500ML EVEREST 92.8�;060;UN;5.04;124.00;624.96;0.00
