14411;2;UN;2.89
14412;13;UN;2.89
14433;8;UN;6.95
14459;48;UN;3.19
14463;24;UN;3.19
14559;10;UN;11.78
14561;54;UN;7.58
14562;57;UN;8.58
14563;8;UN;18.58
14564;13;UN;18.78
14567;111;UN;4.78
14590;12;UN;3.19
14608;5;UN;3.98
14610;74;UN;9.98
14611;64;UN;9.98
14626;786;UN;1.98
14636;25;UN;13.98
14646;2;UN;1.78
14649;74;UN;11.98
14650;133;UN;3.78
14652;154;UN;3.78
14653;163;UN;3.78
14654;459;UN;2.95
14655;30;UN;2.98
14665;65;UN;3.19
14674;22;UN;1.49
14685;12;UN;51.9
14689;25;UN;5.58
14690;18;UN;13.98
14691;4;UN;12.58
14692;2;UN;12.58
14693;9;UN;12.58
14694;19;UN;3.58
14695;7;UN;8.19
14696;7;UN;2.58
14697;33;UN;2.58
14698;21;UN;3.19
14699;36;UN;2.58
14746;51;UN;4.98
14754;5;UN;9.58
14779;1;UN;25.9
14780;2;UN;25.9
14803;4;UN;14.95
14817;14;UN;10.58
14830;17;UN;4.58
14834;43;UN;4.98
14850;1;UN;2.19
14897;28;UN;6.95
14909;4;UN;34.9
14913;7;UN;37.9
14939;4;UN;31.9
14975;5;UN;27.9
14976;5;UN;8.58
14980;2;UN;6.58
14998;23;UN;1.59
15005;10;UN;3.58
15008;2;UN;13.95
15009;42;UN;4.98
15010;54;UN;4.98
15013;11;UN;5.19
15260;46;UN;2.19
15277;31;UN;11.58
15279;27;UN;11.58
15280;28;UN;11.58
15281;6;UN;11.58
15282;28;UN;11.58
15384;20;UN;6.58
15392;20;UN;31.9
15409;16;UN;3.19
15411;679;UN;1.29
15447;106;UN;9.95
15470;3.108;KG;21.58
15536;32;UN;9.98
15554;9;UN;12.98
15567;6;UN;6.98
15581;12;UN;10.58
15592;7;UN;8.58
15675;56;UN;17.58
15681;11;UN;4.78
15683;22;UN;2.19
15684;15;UN;2.98
15687;35;UN;6.58
15757;74;UN;3.19
15763;2;UN;3.98
15765;145;UN;4.28
15793;25;UN;10.98
15794;10;UN;24.9
15795;5;UN;33.9
15796;4;UN;42.9
15801;25;UN;11.58
15803;51;UN;8.58
15804;11;UN;6.58
15808;43;UN;5.98
15809;36;UN;6.19
15818;23;UN;3.58
15819;31;UN;3.58
15820;31;UN;3.58
15837;52;UN;2.58
15842;-1;UN;5.98
15867;919;UN;6.58
15876;2;UN;11.98
15891;28;UN;5.98
15903;39;UN;6.98
15905;263;UN;3.58
15965;22;UN;2.69
15966;11;UN;10.58
15975;15;UN;18.98
15977;9;UN;13.95
15983;1;UN;21.9
15986;1;UN;21.9
15988;1;UN;21.9
16025;1;UN;49.9
16027;1;UN;41.9
16031;5;UN;58.9
16055;3;UN;2.98
16057;11;UN;2.98
16065;29;UN;2.19
16071;48;UN;5.58
16102;23;UN;36.9
16114;5;UN;15.95
16126;16;UN;7.78
16129;16;UN;7.78
16130;25;UN;7.78
16135;13;UN;21.9
16140;14;UN;1.19
16143;106;UN;1.19
16165;108;UN;5.98
16166;178;UN;3.98
16181;2;UN;35.9
16208;3;UN;6.9
16215;7;UN;5.19
16249;196;UN;2.99
16313;13;UN;8.58
16321;63;UN;3.69
16322;59;UN;3.69
16324;8;UN;3.69
16328;6;UN;7.58
16332;7;UN;7.58
16341;292;UN;1.99
16342;24;UN;1.59
16346;2;UN;13.78
16359;13;UN;9.78
16365;8;UN;1.29
16371;8;UN;8.58
16377;9;UN;15.78
16399;60;UN;5.78
16400;1;UN;8.99
16443;35;UN;0.75
16444;31;UN;0.75
16483;32;UN;4.58
16499;35;UN;12.58
16544;6;UN;8.58
16552;10;UN;13.58
16559;66;UN;7.58
16639;60;UN;2.09
16640;48;UN;3.58
16641;127;UN;3.58
16648;2;UN;5.19
16653;8;UN;4.98
16750;11;UN;13.58
16759;34;UN;5.98
16776;2;UN;13.95
16777;1;UN;13.95
16783;1;UN;4.19
16796;114;UN;6.58
16799;1;UN;25.9
16809;1;UN;38.9
16817;12;UN;3.58
16826;16;UN;13.58
16858;72;UN;1.79
16876;66;UN;9.58
16877;5;UN;19.98
16888;50;UN;1.78
16902;12;UN;21.58
16943;6;UN;18.58
16971;12;UN;2.58
16972;12;UN;2.58
16977;12;UN;2.58
16978;12;UN;2.58
16979;12;UN;2.58
16982;249;UN;1.79
16992;22;UN;4.98
16993;7;UN;4.98
16995;3;UN;8.58
16997;12;UN;6.58
16998;30;UN;2.99
17003;13;UN;3.19
17004;59;UN;3.19
17005;3;UN;3.19
17032;6;UN;4.78
17044;96.136;KG;2.48
17049;191.533;KG;3.58
17052;165.07;KG;9.95
17054;-145.004;KG;4.95
17056;273;UN;7.95
17064;14.919;UN;3.95
17065;-13;UN;1.99
17067;161.178;KG;3.95
17070;32.156;KG;9.95
17104;5;UN;4.49
17106;15;UN;13.78
17156;12;UN;5.78
17220;1;UN;45.9
17222;15;UN;5.19
17274;3;UN;6.95
17286;2;UN;7.78
17377;10;UN;6.78
17405;139;UN;6.58
17442;24;UN;9.78
17470;24;UN;2.89
17476;74;UN;3.58
17489;9;UN;13.98
17490;1;UN;11.58
17491;880;UN;1.19
17500;2;UN;33.9
17526;28;UN;1.69
17527;6;UN;9.98
17585;15;UN;5.58
17627;86;UN;4.78
17635;10;UN;8.19
17689;2;UN;39.9
17691;16;UN;39.9
17700;93;UN;11.98
17712;1;UN;10.98
17714;19;UN;10.98
17734;45;UN;3.58
17768;22;UN;12.98
17801;36;UN;3.39
17832;30;UN;26.9
17843;125;UN;2.58
17844;72;UN;3.58
17884;6;UN;13.78
17915;22;UN;7.78
17928;1;UN;7.78
17930;20;UN;3.19
17932;84;UN;9.95
17990;10;UN;28.9
18008;10;UN;3.58
18010;49;UN;7.58
18037;23;UN;6.58
18039;2;UN;2.98
18062;31;UN;4.49
18118;1;UN;7.98
18142;127;UN;1.79
18154;18;UN;4.69
18158;3;UN;4.58
18199;8;UN;8.58
18226;5;UN;42.9
18236;10;UN;7.58
18237;7;UN;5.98
18239;3;UN;23.9
18241;5;UN;34.9
18243;2;UN;48.9
18245;3;UN;52.9
18255;21;UN;16.9
18282;31;UN;7.19
18299;1;UN;11.98
18583;34;UN;1.59
18693;60;UN;3.19
18718;8;UN;2.69
18725;190;UN;0.59
18728;8;UN;3.98
18729;12;UN;8.78
18730;567;UN;3.98
18731;239;UN;3.98
18746;26;UN;16.95
18748;25;UN;4.99
18789;2;UN;4.98
18790;29;UN;10.58
18791;4;UN;5.19
18823;27;UN;2.98
18837;3;UN;12.58
18843;1;UN;1.99
18845;3;UN;1.79
18847;7;UN;9.78
18850;82;UN;2.29
18895;45;UN;5.49
18896;5;UN;8.98
18897;15;UN;6.98
18908;49;UN;4.49
18911;4;UN;4.98
18940;45;UN;1.69
18941;59;UN;4.98
19043;30;UN;7.78
19081;58;UN;4.98
19084;21;UN;22.58
19093;4;UN;4.19
19102;11;UN;13.58
19106;6;UN;14.9
19129;41467;UN;2.49
19148;178;UN;8.98
19225;7;UN;35.9
19242;12;UN;8.19
19305;195;UN;1.39
19307;1;UN;38.9
19364;151;UN;6.98
19365;1;UN;2.78
19368;35;UN;15.78
19377;10;UN;12.98
19378;11;UN;13.98
19396;3;UN;4.98
19398;31;UN;1.99
19405;177;UN;3.58
19409;63;UN;3.69
19413;30;UN;5.58
19421;3;UN;3.35
19422;7;UN;13.58
19432;3;UN;7.58
19433;16;UN;4.78
19452;2;UN;4.78
19467;4;UN;2.39
19481;4.467;UN;4.19
19483;6;UN;7.19
19489;18;UN;1.39
19502;31;UN;6.58
19542;31;UN;4.19
19544;24;UN;2.19
19563;11;UN;7.78
19580;24;UN;5.58
19594;33;UN;3.35
19617;80;UN;6.98
19618;14;UN;3.98
19619;3;UN;3.19
19621;1;UN;4.98
19624;2;UN;23.9
19628;2;UN;25.9
19630;1;UN;20.9
19659;42;UN;6.98
19665;2;UN;8.58
19666;1;UN;8.58
19672;56;UN;10.98
19673;22;UN;4.78
19697;5;UN;5.19
19698;6;UN;5.19
19721;11;UN;8.78
19735;6;UN;7.98
19739;7;UN;39.9
19741;15;UN;15.58
19746;23;UN;12.98
19750;7;UN;4.19
19751;43;UN;4.58
19752;13;UN;4.19
19769;6;UN;23.9
19771;2;UN;54.9
19820;120;UN;2.59
19900;45;UN;12.58
19902;4;UN;8.19
19903;10;UN;5.98
19904;12;UN;5.98
19905;9;UN;5.98
19906;8;UN;5.98
19907;13;UN;5.98
19908;10;UN;5.98
19909;10;UN;5.98
19910;7;UN;5.98
19911;7;UN;5.98
19912;1;UN;5.98
19913;19;UN;4.78
19914;3;UN;4.78
19985;5;UN;7.35
19986;17;UN;0.75
19987;83;UN;0.75
19988;23;UN;3.58
20006;4;UN;3.19
20007;60;UN;2.78
20040;23;UN;4.78
20081;37;UN;1.78
20186;10;UN;12.78
20187;48;UN;7.19
20188;1;UN;1.19
20227;72;UN;1.49
20277;11;UN;49.9
20315;1;UN;129.9
20319;-1;UN;15.9
20321;6;UN;3.98
20448;24;UN;3.35
20449;15;UN;4.78
20450;5;UN;6.98
20451;8;UN;5.58
20463;9;UN;6.19
20481;5;UN;11.58
20567;370;UN;5.78
20602;1;UN;3.69
20607;4;UN;2.78
20742;4;UN;32.9
20752;1;UN;54.9
20801;40;UN;4.78
20803;31;UN;4.78
